userId,name,,status,latitude,longitude,description
198,East Tumamait Trailhead - 21W03,,Open,-119.1492,34.813,The East Tumamait Trailhead (elev. 8800 ft.) is located on the top of Mt. Pinos at the west end of Forest Service Road 9N24.Â  Public vehicle access is prohibited over this road. Trailhead parking is located 2.0 miles away to the east at the Chula Vista paved parking lot at the end of Mt. Pinos Highway.Â  Forest Road 9N24 begins at the southwest edge of this parking lot. Â There is one vault toilet at the trailhead. The Mt. Pinos Condor Observation Site is also located at the trailhead.Â  The Mesa Springs Trail 22W21 and Northfork Trail 22W02 may be accessed via the Tumamait Trail.Open Spring/Summer/Fall; Mt. Pinos Highway subject to snow closures and tire chain requirements during the winter.Map showing recreational areas.
199,Little Mutau Trailhead 20W10,,Open,-118.9593,34.6437,Open in Spring/Summer/Fall and is within the Winter seasonal closure between November 1st and April 30thLittle Mutau Trail (20W10)Difficulty: moderate to difficultLength: 9.5 milesSESPE WILDERNESS - More information on the Sespe Wilderness: www.wilderness.netMaps: 7.5 minute USGS topographic maps (Alamo Mountain)The Little Mutau Trailhead (elev. 6800 ft.) is located south of Alamo Mountain Loop Road 8N01 on Sewart Mountain Forest Development Road 6N10. There is a dirt parking lot and a vault toilet at the trailhead.Â  The signed trail starts from the southeast side of the trailhead.Â  There is no overnight camping allowed at the trailhead but camping is permitted at Dutchman Campground approximately 3 miles northwest on the Alamo Mountain Loop Forest Road (8N01).Map showing recreational areas.
200,Johnston Ridge Trailhead - 20W12,,Open,-119.0555,34.6432,Open in Spring/Summer/Fall and is within the Winter seasonal closure between November 1The Johnston Ridge Trailhead (elev. 4920 ft.) is located on the southeasterly end of Grade Valley Road (7N03) approximately 13 miles south of Lockwood Valley Road approximately one mile from Mutau Flats.Â  There is a parking area with 5 parking spurs with hitching rails for horses and a vault toilet at the trailhead.Â  The signed trail starts from the east side of the parking lot.Â  There is no overnight camping allowed at the trailhead but camping is permitted at Halfmoon and Thorn Meadows Campgrounds located along Grade Valley Road.Â  This trailhead provides access to Stonehouse Trail (20W35) Little Mutau Trail (20W10) Sespe Hot Springs and Sespe Creek.Map showing recreational areas.
201,Frazier Mountain Trailhead - 20W03,,Open,-119.0092,34.8024,Forest Development Road 20W03 is also known as OHV Trail 118 on the Mt Pinos Motor Vehicle Guide (OHV Map)Difficulty: easyLength: 6.0 milesMaps: 7.5 minute USGS topographic maps (Cuddy Valley)The Frazier Mountain Trailhead (elev. 5400 ft.) is located on the west side of Frazier Mountain Road Â (8N04) approximately Â_ mile south of Lockwood Valley Road and Forest Service Chuchupate Ranger Station.Â  There is a large paved parking lot with pull-through stalls for vehicles with trailers or motor homes and a vault toilet at the trailhead.Â  The signed Off Highway Vehicle trail starts at the southwest end of the parking lot.Â  There is no overnight camping allowed at the trailhead except in self-contained vehicles but Chuchupate Campground with 29 individual sites is located 2 miles further south on Frazier Mountain Road.Map showing recreational areas.
202,Rancho Nuevo Trail - 24W03,,Open,-119.398,34.6952,"Upper Rancho Nuevo Camp is a small camp just above a narrows along the Rancho Nuevo Trail. Â Water in this part of the Dick Smith Wilderness is very seasonal. Â Don't expect to find good water during the Summer and early Fall months. Â There is not much at the camp other than an old fire grate and some random pots and pans. Â The camp used to be set under some shade bearing alder tree but the trees were burned in the 2007 Zaca Fire. Â As a result the camp is not very attractive and can be quite exposed. Â All this being said like most camps if you give it time and a chance you will most likely enjoy a night spent under the stars at Upper Rancho Nuevo.Rancho Nuevo Campground:This campground is closed permanentlly. Contact the Mt. Pinos Ranger District Office for information at (661) 245-3731Located off the Highway 33 near the Highway 166 junction at the end of Forest Service Road 7N04A. The camp receives a great deal of vandalism so it is impossible to know what facilities are present at any one time. There""Rancho Nuevo"" means ""new camp or ranch"" in Spanish. This camp was so named because at one time the land here became the ""new ranch"" for part of the Reyes family whose home place was near Ozena on the upper Cuyama River.Map showing recreational areas."
203,Dough Flat Trailhead,,Temporarily Closed,-118.8955,34.5223,Open in Spring Summer and Fall and is within the Winter Seasonal Closure between November 1Condor Observation SiteAlder Creek Trail (20W11)Difficulty: moderate from trailhead to Cow Spring Camp; difficult to Shady Camp turnoffFrom the Dough Flat Trailhead you will enter the Sespe Wilderness within Â_ mile.Â  Hike 2.5 miles north to the Bucksnort Trail Junction.Â Â  Continue west one mile to reach Cow Spring Camp.Â Â Continue 3.2 miles down to Alder Creek Camp. Â The trail below Dripping Springs becomes narrow and sections of the tread have been destroyed from winter flooding.Â  There are two campsites separated by the creek crossing.Â  Continue west along the creek .8 miles to reach the junction with Sespe River Trail (20W13).Â  Water is usually only available here during winter and spring.Length: 7.5 milesSESPE WILDERNESS - More information on the Sespe Wilderness:Maps: Tom Harrison - Sespe Wilderness Map or 7.5 minute USGS topographic maps (Devils Heart Peak)Take Highway 126 to Fillmore.Â  Turn north on A Street/Goodenough Road and drive 14.1 miles to Dough Flat Trailhead. This is a narrow rough road that is traveled by large oil trucks.Â  Be very cautious en route to trailhead. Follow the road being careful to stay on the main road the side roads will take you to oil well pads. The Dough Flat parking area is adjacent to the public access corridor of the Sespe Condor Sanctuary.Take Highway 126 to Fillmore.Â  Turn north on A Street/Goodenough Road and drive 14.1 miles to Dough Flat Trailhead. This is a narrow rough road that is traveled by large oil trucks.Â  Be very cautious en route to trailhead. Follow the road being careful to stay on the main road the side roads will take you to oil well pads. The Dough Flat parking area is adjacent to the public access corridor of the Sespe Condor SanctuaryLeave No Trace Backpacking Principles:Map showing recreational areas.
204,Howard Creek - 22W26,,Temporarily Closed,-119.2312,34.5345,Length: 2.8 milesDifficulty: moderateTurn right on Rose Valley Road and drive .4 miles and park on the right. The trail starts on a dirt road behind a locked gate. This is one of the shortest hikes to Nordhoff Ridge where there are fantastic views of the coastline and the Ojai Valley.Map showing recreational areas.
205,Piedra Blanca Trailhead (Rose Valley Area) Ojai,,Temporarily Closed,-119.1658,34.5604,Piedra Blanca Trailhead is a major paved trailhead facility on the Ojai Ranger District.Â  It is at the end of the Sespe River Road also known as Rose Valley Road. Â The trailhead is open all year.This trailhead serves three popular trails:All three of these routes share the first 0.4 miles in common before the first trail junction.An Adventure Pass is required to park at the Piedra Blanca Trailhead.From Highway 33/150 junction in Ojai turn north on Highway 33 and continue 15 miles.Â  Turn right into Rose Valley Recreation Area on Forest Road 6N31.Â  This is also known as the Sespe River Road or Rose Valley Road.Â  Continue ahead for 6 miles to the trailhead.Map showing recreational areas.4 picnic sitesCorrals with water troughs (bring own water)55 parking spaces
206,Santa Barbara Ranger District,,Temporarily Closed,-119.547729,34.556335,Santa Barbara Ranger DistrictMap showing recreational areas.Areas for Campground Camping at Santa Barbara Ranger DistrictAreas for Group Camping at Santa Barbara Ranger DistrictAreas for River and Stream Fishing at Santa Barbara Ranger DistrictAreas for Day Hiking at Santa Barbara Ranger DistrictAreas for Backpacking at Santa Barbara Ranger DistrictAreas for OHV Trail Riding at Santa Barbara Ranger DistrictAreas for Picnicking at Santa Barbara Ranger DistrictAreas for Swimming at Santa Barbara Ranger District
207,Red Rock,,Open,-119.712359,34.534553,Chaparral vegetation
208,Santa Lucia Ranger District,,Open,-119.954224,34.881425,The Santa Lucia Ranger District offers a diversity of outdoor opportunities. These lands are yours - to visit to care for but most of all to enjoy. What are you waiting for? Pack up your family and friends and head for adventure in America's Great Outdoors. TheSanta Lucia Ranger District offers a variety of recreational opportunities... hiking and backpacking trail riding by horse bicycle off-highway vehicles camping and picnicking and fishing and don't forget vibrant wildflower displays each spring especially in the Figueroa Recreation Area.Recreation passes are required for use of certain recreation sites and areas in the forest and for certain facilities and services.Click HEREAreas for Campground Camping at Santa Lucia Ranger DistrictAreas for River and Stream Fishing at Santa Lucia Ranger District
209,Davy Brown Trailhead,,Open,-119.9541,34.7578,The Davy Brown Trailhead is located approximately 13 miles from the time one turns onto Figueroa Mountain Road off of Highway 154. It is one mile past the Figueroa Campground on the left hand side of the road. The large dirt turnout parking area accommodates between 6 and 8 vehicles. The Davy Brown Trailhead leads to various connecting trails including Munch Canyon Trail.Map showing recreational areas.
210,Lower Manzana Trailhead,,Open,-119.9439,34.7717,The Lower Manzana Trailhead is located on Sunset Valley Road approximately 1.5 miles past Davy Brown Campground. This trailhead is very popular for a number of reasons primarily because it is a portal to the San Rafael Wilderness. The Lower Manzana Trailhead leads to a historical schoolhouse last used in 1901. In close proximity to the schoolhouse one will also find a historical hunting lodge known as the Dabney Cabin. This trail is also very popular for backpackers and horseback riders as there are many primitive campsites throughout the connecting trails. The parking area is in a wide turnout within 50 feet of the trailhead and accommodates between 12 to 15 vehicles. During heavy rainfalls the trailhead may be inaccessible.Map showing recreational areas.
